tract,neighborhood,area,total_tract_area,tract_percent
431501,Arcadia,2764.9930454640735,11174204.609781345,0.0002474442827942971
431502,Temple City,96351.65393841916,21770822.395351417,0.004425724126939389
431502,Mayflower Village,669.1440389147429,21770822.395351417,3.073581818652936e-05
431502,Arcadia,8836019.98985522,21770822.395351417,0.4058652369394148
431502,El Monte,940366.7629610186,21770822.395351417,0.04319390172241766
431502,North El Monte,11897414.84455797,21770822.395351417,0.5464844013930474
431600,Temple City,45341.33021032147,22910772.0857121,0.001979039817632239
431600,Arcadia,22865430.755501803,22910772.0857121,0.9980209601823687
431701,Arcadia,35371710.98295937,35371710.98295938,0.9999999999999996
431800,Temple City,6102984.778030439,14658205.600504695,0.41635278862648156
431800,East San Gabriel,5196976.980650317,14658205.600504695,0.3545438727146371
431800,Arcadia,3358243.841823937,14658205.600504695,0.22910333865888124
431900,Temple City,10754421.085924191,10754445.329326902,0.9999977457319306
431900,Arcadia,24.243402713552655,10754445.329326902,2.2542680697294502e-06
432001,Arcadia,703.8915474635551,7861967.859713359,8.953121661441368e-05
432001,Temple City,7861263.968165881,7861967.859713359,0.9999104687833837
432002,Temple City,16232107.774449844,16249382.759507556,0.9989368836150035
432002,Arcadia,17274.98505771099,16249382.759507556,0.0010631163849964302
432101,El Monte,75022.46820790769,12492483.592832793,0.006005408584322632
432101,Temple City,12417461.12462488,12492483.592832793,0.993994591415677
432102,El Monte,202937.5576718697,20132923.963724185,0.010079884970386107
432102,Temple City,19841347.423296224,20132923.963724185,0.9855174270288147
432102,Rosemead,88638.98275609118,20132923.963724185,0.004402688000799202
432201,San Gabriel,310185.6972830533,13099273.62358371,0.023679610503333576
432201,Rosemead,12789087.926300656,13099273.62358371,0.9763203894966664
432202,El Monte,32778.834132119104,14204520.016894752,0.002307634055436734
432202,Rosemead,14171741.182762584,14204520.016894752,0.9976923659445598
432300,El Monte,21358336.255320378,21388852.506680667,0.9985732637433093
432300,Temple City,30516.251360291306,21388852.506680667,0.001426736256690711
432401,El Monte,11430186.737250783,11430186.737250796,0.9999999999999989
432402,El Monte,16271820.046977991,16271820.046977993,0.9999999999999999
432501,El Monte,11489768.176782254,11489768.176782254,1.0
432502,El Monte,10063704.751120295,18943571.965792727,0.5312464180088521
432502,Arcadia,8879867.214672424,18943571.965792727,0.46875358199114747
432601,El Monte,15121527.604950015,15121527.60495002,0.9999999999999997
432602,El Monte,11457807.268909328,11457807.268909322,1.0000000000000004
432700,El Monte,20010930.764499895,20010930.764499903,0.9999999999999997
432801,El Monte,8772998.734055026,8772998.734055024,1.0000000000000002
432802,Rosemead,216538.94319407232,6379926.904327027,0.03394066208614556
432802,El Monte,6163387.961132983,6379926.904327027,0.9660593379138589
432901,Rosemead,12213303.72268078,12213303.722680785,0.9999999999999996
432902,Temple City,1852.9433892711643,11714353.356790697,0.00015817718083406039
432902,Rosemead,9417056.459087139,11714353.356790697,0.8038904216277685
432902,El Monte,2295443.954314303,11714353.356790697,0.19595140119139878
433103,Rosemead,32245.819547159557,22418407.67599097,0.001438363509719438
433103,South El Monte,322983.07829439465,22418407.67599097,0.01440704812591547
433103,El Monte,22063178.7781494,22418407.67599097,0.9841545883643644
433200,El Monte,19238660.569744587,19238660.569744587,1.0
433302,El Monte,6995118.860906697,9194825.053114397,0.7607669336283203
433302,Industry,2199706.192207723,9194825.053114397,0.2392330663716822
433304,El Monte,8499641.905920604,8499641.905920608,0.9999999999999996
433305,El Monte,5510063.32059637,5510063.32059637,1.0
433306,El Monte,4674828.764222573,4674828.764222573,1.0
433307,Industry,0.22814820127708926,4540740.275628989,5.024471505265425e-08
433307,El Monte,4540740.047480771,4540740.275628989,0.9999999497552814
433402,El Monte,5937119.269718984,6005004.417256893,0.9886952377016037
433402,South El Monte,67885.1475379055,6005004.417256893,0.011304762298395724
433403,El Monte,7607529.354739434,7607529.354739437,0.9999999999999997
433505,South El Monte,46899.86524631911,8236357.133241103,0.005694248620793288
433505,El Monte,8189457.267994685,8236357.133241103,0.9943057513791947
433506,Whittier Narrows,74.8463963427323,17614449.781860016,4.249147561782587e-06
433506,South El Monte,17461763.293659646,17614449.781860016,0.9913317480766495
433506,El Monte,152611.64180411448,17614449.781860016,0.008664002775793732
433601,El Monte,128148.48784295649,12114060.31202066,0.010578491813830252
433601,Rosemead,11985911.82417771,12114060.31202066,0.9894215081861704
433602,Rosemead,9681363.131393507,10782753.956054794,0.8978562592497228
433602,El Monte,13217.353821710778,10782753.956054794,0.0012257864619352548
433602,Whittier Narrows,0.442179951071505,10782753.956054794,4.100807204482391e-08
433602,South San Gabriel,684668.4446806477,10782753.956054794,0.06349662131502025
433602,South El Monte,403504.58397897915,10782753.956054794,0.03742129196524984
433803,South El Monte,12785620.461225687,12796336.709282009,0.9991625534479295
433803,Whittier Narrows,10716.248056473405,12796336.709282009,0.0008374465520823799
433804,El Monte,34416.15953529856,16287702.194725078,0.002113015029612007
433804,South El Monte,16253286.035189772,16287702.194725078,0.9978869849703875
433901,El Monte,7759901.469162781,7759901.469162781,1.0
433903,South El Monte,155566.18216393923,9792355.818114178,0.01588649197940382
433903,El Monte,9636789.635950228,9792355.818114178,0.984113508020595
434001,El Monte,11550969.111446243,11550969.111446239,1.0000000000000002
434003,El Monte,8399945.480907073,10371063.505139345,0.8099406079949765
434003,South El Monte,591771.5080657924,10371063.505139345,0.05705986736775279
434003,Avocado Heights,1379346.516166479,10371063.505139345,0.13299952463727066
434004,Avocado Heights,1970749.0771526713,7366791.769737029,0.26751795608619744
434004,South El Monte,5396042.692584358,7366791.769737029,0.7324820439138026
434100,South El Monte,26794303.618952382,26841415.42519818,0.9982448091689841
434100,Whittier Narrows,1635.8108773724682,26841415.42519818,6.094354010246427e-05
434100,El Monte,45475.99536826668,26841415.42519818,0.0016942472909075702
460001,Angeles Crest,1956709.2085678184,55955876.3266168,0.03496878857095231
460001,Sierra Madre,84959.5968687501,55955876.3266168,0.0015183319866681627
460001,Pasadena,53914207.52118045,55955876.3266168,0.9635128794423834
460002,Sierra Madre,86993.98977996554,16882956.956619542,0.005152769743090328
460002,Pasadena,16795962.966839552,16882956.956619542,0.9948472302569082
460101,Pasadena,9620023.889648145,61333859.92607172,0.15684686894390087
460101,Angeles Crest,4546.313295360265,61333859.92607172,7.412403688338102e-05
460101,Altadena,51709289.72312826,61333859.92607172,0.8430790070192165
460200,Altadena,34318522.424267344,34318548.54633177,0.9999992388353957
460200,Angeles Crest,26.12206443521427,34318548.54633177,7.611646046145618e-07
460301,Altadena,51963902.48471254,52943401.14424839,0.9814991360893659
460301,Pasadena,979498.6595359669,52943401.14424839,0.018500863910636326
460302,Pasadena,24265.578508511146,14127691.655448157,0.0017175897591984496
460302,Altadena,14103426.076939665,14127691.655448157,0.9982824102408029
460401,Angeles Crest,311141.3595971269,57730636.66058443,0.005389536260035022
460401,Pasadena,54995577.36824245,57730636.66058443,0.9526237808804673
460401,La Cañada Flintridge,1282591.9841987926,57730636.66058443,0.022216834221654824
460401,Altadena,1141325.948546042,57730636.66058443,0.019769848637842615
460501,Pasadena,1780051.0218928545,80438493.58384216,0.022129343086683774
460501,Tujunga Canyons,10715.873136630418,80438493.58384216,0.00013321822251011097
460501,La Cañada Flintridge,78647726.68881264,80438493.58384216,0.9777374386908058
460502,La Cañada Flintridge,28136711.74110692,28136711.741106886,1.000000000000001
460601,La Cañada Flintridge,51069217.69315189,52362044.68094114,0.9753098452196268
460601,Tujunga Canyons,703334.5574439394,52362044.68094114,0.013432144633189634
460601,Glendale,3477.584224871102,52362044.68094114,6.641421751310794e-05
460601,La Crescenta-Montrose,586014.8461204465,52362044.68094114,0.011191595929670513
460700,Glendale,1522523.9762694787,80122266.22982611,0.01900250764128671
460700,Pasadena,138849.99853030607,80122266.22982611,0.0017329764254548521
460700,La Cañada Flintridge,78460892.2550264,80122266.22982611,0.9792645159332594
460800,Pasadena,72370769.46802217,72586091.44711716,0.9970335642159233
460800,Glendale,160587.5462014405,72586091.44711716,0.0022123735139870024
460800,La Cañada Flintridge,47573.22741966513,72586091.44711716,0.0006554041755275494
460800,Eagle Rock,7161.205473929128,72586091.44711716,9.865809456273655e-05
460900,Altadena,71133.75843405783,26433639.7357546,0.0026910315471176324
460900,Pasadena,26362505.977320496,26433639.7357546,0.9973089684528805
461000,Altadena,18734144.443948127,19034273.789073147,0.9842321620225242
461000,Pasadena,300129.3451250214,19034273.789073147,0.015767837977475888
461100,Pasadena,241120.87085693763,21082355.342163373,0.011437093576290842
461100,Altadena,20841234.471306454,21082355.342163373,0.98856290642371
461200,Altadena,26359003.199556682,26432261.708570346,0.9972284434142875
461200,Pasadena,73258.50901370047,26432261.708570346,0.0027715565857138616
461300,Altadena,20268202.51468832,20985083.93526116,0.9658385249835353
461300,Pasadena,716881.4205727383,20985083.93526116,0.034161475016459907
461400,Altadena,63048.85417631807,10943648.698613804,0.005761227896899163
461400,Pasadena,10880599.844437523,10943648.698613804,0.9942387721031042
461501,Altadena,18.593197169687226,10807053.229080813,1.7204687323695784e-06
461501,Pasadena,10807034.635883639,10807053.229080813,0.9999982795312672
461502,Pasadena,12620646.674127406,12620646.67412741,0.9999999999999997
461600,Pasadena,17884091.13576679,17884091.135766782,1.0000000000000004
461700,Pasadena,23766381.89574397,23766381.895743985,0.9999999999999993
461901,Pasadena,9458533.205105104,9458533.2051051,1.0000000000000004
461902,Pasadena,8990947.658890776,8990947.658890773,1.0000000000000004
462001,Pasadena,5507636.658524591,5507636.658524591,1.0
462002,Pasadena,5505805.103281965,5505805.1032819655,0.9999999999999998
462100,Pasadena,11236050.828717714,11236050.828717716,0.9999999999999999
462201,Pasadena,5778244.0763763655,5778244.076376368,0.9999999999999996
462202,Pasadena,6116369.228643268,6116369.228643267,1.0000000000000002
462301,Pasadena,6807546.347305194,6807546.347305193,1.0000000000000002
462302,Pasadena,7544740.101204963,7544740.101204963,1.0
462400,Pasadena,14165404.64347857,14165404.643478572,0.9999999999999999
462500,Pasadena,25620422.88652275,27635915.88993448,0.9270697952823843
462500,Altadena,2015493.0034117766,27635915.88993448,0.07293020471761738
462600,Pasadena,11286690.824160293,11286690.82416029,1.0000000000000002
462700,Pasadena,18034569.567115907,18034569.56711589,1.0000000000000009
462800,Pasadena,12134280.883477483,12134280.88347747,1.000000000000001
462900,Pasadena,25237606.256165095,25237606.256165087,1.0000000000000002
463000,Pasadena,19555228.745914772,19555228.745914757,1.0000000000000007
463103,Pasadena,3109770.878786465,39557047.21066442,0.0786148385197994
463103,San Marino,0.5853089832178067,39557047.21066442,1.47965792315259e-08
463103,East San Gabriel,2062.3554572602607,39557047.21066442,5.213623368491109e-05
463103,East Pasadena,36405664.43215559,39557047.21066442,0.9203332149205709
463103,Arcadia,39548.95895606328,39557047.21066442,0.0009997955293640076
463200,East Pasadena,9650.210120431302,17529278.10092143,0.0005505195402156372
463200,Pasadena,17447020.921583775,17529278.10092143,0.9953074405652033
463200,San Marino,10.152795038498304,17529278.10092143,5.791907105384232e-07
463200,San Pasqual,72596.81642229354,17529278.10092143,0.00414146070387676
463300,Pasadena,76016.14511185791,7100235.516697699,0.010706144174103795
463300,San Marino,75087.62842164963,7100235.516697699,0.010575371513390684
463300,San Pasqual,6949131.743164087,7100235.516697699,0.9787184843124908
463400,Pasadena,20442904.727692768,20773911.743641805,0.9840662163181497
463400,San Marino,129857.35234209878,20773911.743641805,0.006250982190768368
463400,San Pasqual,201149.663607004,20773911.743641805,0.009682801491085045
463500,San Marino,40810.40597305886,18103947.98792131,0.0022542268681000946
463500,Pasadena,18063137.581948258,18103947.98792131,0.9977457731319004
463601,Pasadena,9989929.163498111,9989929.16349811,1.0000000000000002
463602,Pasadena,9984147.136441581,9984147.136441583,0.9999999999999998
463700,Pasadena,18684306.648230482,18684306.64823049,0.9999999999999996
463800,Highland Park,113839.08898663457,30863330.85108625,0.0036884900575346663
463800,Eagle Rock,53116.94500328553,30863330.85108625,0.0017210373455662207
463800,Pasadena,30696374.817096293,30863330.85108625,0.9945904725968979
463900,Highland Park,2667.619900005016,20256574.757974032,0.00013169155851262086
463900,Pasadena,20238726.32482969,20256574.757974032,0.9991188819749837
463900,South Pasadena,15180.813244332216,20256574.757974032,0.0007494264665034874
464000,South Pasadena,129254.71726078782,33863419.63616046,0.003816942253604105
464000,San Marino,145899.60619591302,33863419.63616046,0.004308472320973652
464000,Pasadena,33588265.31270369,33863419.63616046,0.9918745854254202
464101,Pasadena,8770.295474474822,34217758.47565327,0.0002563082991165272
464101,San Gabriel,66920.13709180037,34217758.47565327,0.0019557136432363214
464101,San Marino,34142068.04308701,34217758.47565327,0.9977879780576477
464102,South Pasadena,10131.489125352355,33214369.91002107,0.00030503330795673457
464102,San Marino,33096091.04862961,33214369.91002107,0.9964389250281767
464102,San Gabriel,62216.9589575733,33214369.91002107,0.0018731940159070091
464102,Alhambra,372.4470784325588,33214369.91002107,1.1213432000713287e-05
464102,Pasadena,45557.96623008555,33214369.91002107,0.0013716342159584458
464200,San Pasqual,953.9142264273625,37247025.24027355,2.5610480844412173e-05
464200,San Marino,37186689.05369503,37247025.24027355,0.9983801072383821
464200,San Gabriel,51794.80926186885,37247025.24027355,0.0013905757286051782
464200,East San Gabriel,10.243996150827684,37247025.24027355,2.75028571671042e-07
464200,Pasadena,7577.21909407612,37247025.24027355,0.00020343152359676795
480002,San Marino,489629.49154322245,15109244.675098388,0.032405954240067536
480002,East Pasadena,47430.030272014366,15109244.675098388,0.003139139731464142
480002,Temple City,10.585838766672332,15109244.675098388,7.006199842748525e-07
480002,East San Gabriel,14468889.46818508,15109244.675098388,0.957618317746308
480002,San Gabriel,103285.09925934038,15109244.675098388,0.006835887662178441
480011,East San Gabriel,12113811.716781288,12124997.698036775,0.9990774446697588
480011,East Pasadena,177.9797630930979,12124997.698036775,1.4678746134683026e-05
480011,Arcadia,11008.001492370247,12124997.698036775,0.0009078765841046397
480012,East San Gabriel,9831309.737894785,13808182.209556881,0.7119915995235322
480012,Temple City,3976872.4716621004,13808182.209556881,0.2880084004764681
480101,Temple City,12218452.10154131,12236218.065492803,0.9985480837415284
480101,San Gabriel,17765.963951495174,12236218.065492803,0.001451916258471785
480102,Temple City,1589637.9792219705,13221959.778890746,0.12022710746404441
480102,San Gabriel,4189391.293909646,13221959.778890746,0.31685100877391376
480102,East San Gabriel,7442930.5057591265,13221959.778890746,0.5629218837620417
480201,Alhambra,562.4309295029427,16499275.838733725,3.408821908308115e-05
480201,San Gabriel,16365190.86312232,16499275.838733725,0.9918732811717331
480201,San Marino,133522.5446818683,16499275.838733725,0.008092630609181682
480202,East San Gabriel,99960.67868703422,16307332.22439719,0.006129799608637661
480202,San Gabriel,16207371.314649241,16307332.22439719,0.9938701862222198
480202,San Marino,0.2310609262588184,16307332.22439719,1.4169143246688207e-08
480302,San Gabriel,69180.77659013508,11306722.4966808,0.006118552623047375
480302,Alhambra,11237541.720090657,11306722.4966808,0.9938814473769519
480303,Alhambra,4861184.382980025,4861184.382980024,1.0000000000000002
480304,Alhambra,4699816.149350081,4699816.149350081,1.0
480400,Alhambra,13669465.691864211,13837042.758435575,0.9878892427018625
480400,South Pasadena,167577.06657135612,13837042.758435575,0.012110757298136909
480500,South Pasadena,22693137.681497853,22726779.451364793,0.9985197299978674
480500,San Marino,33641.769866962204,22726779.451364793,0.0014802700021336259
480601,South Pasadena,7467333.4877135325,7605226.7823161995,0.981868615026274
480601,San Marino,23491.01180493832,7605226.7823161995,0.0030887983326887782
480601,Pasadena,114402.28279770545,7605226.7823161995,0.015042586641034236
480602,Pasadena,270067.02061570174,17824541.922741752,0.015151414369371929
480602,Montecito Heights,2193.114044235107,17824541.922741752,0.00012303901293738068
480602,Highland Park,4772.075991479689,17824541.922741752,0.00026772502834371037
480602,South Pasadena,17547509.71209033,17824541.922741752,0.9844578215893466
480702,Highland Park,1995.4646434704669,23421364.15698559,8.519848075865834e-05
480702,South Pasadena,23396459.78094431,23421364.15698559,0.9989366812336654
480702,El Sereno,36.91841431950612,23421364.15698559,1.5762708812370752e-06
480702,Montecito Heights,22871.99298352551,23421364.15698559,0.000976544014696248
480703,South Pasadena,12218482.274372436,12218482.274372453,0.9999999999999987
480704,South Pasadena,11510635.514897196,11510635.5148972,0.9999999999999997
480802,Alhambra,18521811.369055513,18521811.369055517,0.9999999999999998
480803,El Sereno,7143.432112585704,11749748.55809965,0.0006079646791812751
480803,Alhambra,11742605.125987088,11749748.55809965,0.9993920353208208
480804,Alhambra,9009740.858580831,9024256.732491678,0.9983914604447608
480804,El Sereno,8553.962309094091,9024256.732491678,0.0009478855226154749
480804,South Pasadena,5961.911601738226,9024256.732491678,0.0006606540326221514
480901,Alhambra,10240590.072082553,10240590.072082551,1.0000000000000002
480902,Alhambra,5527046.897312632,5527046.897312633,0.9999999999999998
480903,Alhambra,8652149.341630302,8652149.341630304,0.9999999999999998
481001,Alhambra,11297986.5762896,11297986.576289598,1.0000000000000002
481002,San Gabriel,19341.81048396222,10062437.103895564,0.0019221795161804538
481002,Alhambra,10043095.293411609,10062437.103895564,0.9980778204838203
481101,Alhambra,113483.18436408024,9571160.665051486,0.01185678397171382
481101,San Gabriel,9457677.480687369,9571160.665051486,0.9881432160282823
481102,Rosemead,0.5188392928945132,6627347.781377671,7.82876212340042e-08
481102,San Gabriel,6620981.270504885,6627347.781377671,0.9990393576611937
481102,East San Gabriel,6365.992033500212,6627347.781377671,0.0009605640511862304
481103,East San Gabriel,0.9212451530505441,15215534.831237923,6.054635366212706e-08
481103,Rosemead,42043.939088469146,15215534.831237923,0.0027632245303761357
481103,San Gabriel,15173489.970904311,15215534.831237923,0.9972367149232708
481201,Temple City,10752347.550182298,11113477.449699586,0.9675052294700927
481201,South San Gabriel,3096.9270049751535,11113477.449699586,0.0002786640832261614
481201,Rosemead,88112.84591461158,11113477.449699586,0.007928467602819799
481201,East San Gabriel,269920.12659768964,11113477.449699586,0.024287638843860343
481203,Temple City,954.8416037175564,16785127.1195483,5.688617053162073e-05
481203,South San Gabriel,10885.9780003041,16785127.1195483,0.0006485490352721886
481203,San Gabriel,5149447.478999915,16785127.1195483,0.30678632591365745
481203,Rosemead,205140.26482221845,16785127.1195483,0.012221549670798021
481203,East San Gabriel,11418704.013020143,16785127.1195483,0.6802870143129086
481300,Rosemead,9652440.807477565,9652440.807477571,0.9999999999999994
481401,Alhambra,3.5820610188004594,12987121.748366913,2.758163885890183e-07
481401,San Gabriel,12987118.166305896,12987121.748366913,0.9999997241836116
481403,San Gabriel,8716163.653061299,8722796.385044083,0.9992396094451824
481403,Rosemead,6632.731982784806,8722796.385044083,0.0007603905548176207
481404,San Gabriel,11024962.672817329,11024962.672817333,0.9999999999999997
481500,San Gabriel,199.40315566339262,23551642.32957889,8.466634847496768e-06
481500,Monterey Park,72427.29588967242,23551642.32957889,0.0030752545778393466
481500,Alhambra,23479015.630533595,23551642.32957889,0.9969162787873148
481603,Alhambra,7057784.143364362,7057784.143364362,1.0
481604,Alhambra,6705887.4686691575,6705887.468669157,1.0000000000000002
481605,Monterey Park,32.28008395457408,8233583.297078307,3.9205389427503204e-06
481605,Alhambra,8233551.016994358,8233583.297078307,0.999996079461058
481606,Alhambra,9278983.77496533,9278983.774965324,1.0000000000000007
481711,Monterey Park,4815034.376436537,4815034.376436541,0.9999999999999992
481712,Monterey Park,7923116.719727373,7928551.622948329,0.9993145149985244
481712,San Gabriel,5.253907191851042,7928551.622948329,6.626566164549121e-07
481712,Rosemead,5429.649313769343,7928551.622948329,0.0006848223448597869
481713,Monterey Park,5018014.517637649,5018014.51763765,0.9999999999999998
481714,Monterey Park,4898370.556487126,4898370.556487127,0.9999999999999998
481800,Alhambra,8848030.020215226,8848178.257877704,0.9999832465329973
481800,Monterey Park,148.23766247326665,8848178.257877704,1.6753467002237188e-05
481901,Alhambra,19353723.153522685,19740208.34292127,0.9804214229817299
481901,El Sereno,386485.1893985894,19740208.34292127,0.019578577018270475
481902,Monterey Park,0.16777955270037737,9559230.249603568,1.7551575631033197e-08
481902,Alhambra,9559230.081824018,9559230.249603568,0.9999999824484247
482001,Monterey Park,31562990.692992914,31702668.303857263,0.9955941370762361
482001,East Los Angeles,23438.586443904267,31702668.303857263,0.0007393253532874548
482001,Alhambra,115463.35613256387,31702668.303857263,0.003642070598786647
482001,El Sereno,775.6682879239775,31702668.303857263,2.446697169113686e-05
482002,East Los Angeles,20493.450142318838,26784552.178508393,0.0007651220003880647
482002,Monterey Park,26764058.72836606,26784552.178508393,0.9992348779996113
482101,Alhambra,134611.83264587497,12402498.359843954,0.010853606163876858
482101,Monterey Park,12267886.527198078,12402498.359843954,0.989146393836123
482102,Monterey Park,11818848.31878976,11818848.318789763,0.9999999999999997
482201,Monterey Park,8323560.125354825,8323560.125354834,0.9999999999999989
482202,Monterey Park,6962713.795094422,6962713.795094424,0.9999999999999998
482301,Rosemead,70315.53177866557,9403183.529080177,0.0074778431752617145
482301,San Gabriel,9323885.589340718,9403183.529080177,0.9915669050280448
482301,Monterey Park,8982.407960807383,9403183.529080177,0.0009552517966950759
482303,San Gabriel,197525.8746412157,10578498.09848513,0.01867239307529884
482303,Monterey Park,128478.08496025915,10578498.09848513,0.012145210384700789
482303,Rosemead,10252494.138883641,10578498.09848513,0.9691823965399989
482304,Monterey Park,120033.6199366391,6667529.910031096,0.01800271188225975
482304,Rosemead,6547496.290094446,6667529.910031096,0.9819972881177387
482401,Rosemead,8979098.254466014,9031482.301815616,0.9941998394505992
482401,San Gabriel,52384.04734959429,9031482.301815616,0.005800160549399895
482403,Rosemead,10351935.3628358,10351935.362835806,0.9999999999999994
482404,South San Gabriel,4858293.317699024,10106824.557911376,0.4806943357788942
482404,Rosemead,5248531.240212397,10106824.557911376,0.5193056642211104
482502,Rosemead,6895933.851124294,6895933.851124294,1.0
482503,Rosemead,7854044.050868245,7854059.819335907,0.9999979923163276
482503,South San Gabriel,15.768467663940498,7854059.819335907,2.007683672731918e-06
482521,Monterey Park,287139.46520930127,16642922.588090826,0.01725294723264348
482521,Rosemead,1019848.4596703987,16642922.588090826,0.0612782072543059
482521,South San Gabriel,15335934.663211135,16642922.588090826,0.9214688455130512
482522,Rosemead,3493790.16591113,17672855.280957825,0.1976924560501338
482522,Montebello,11410863.709712936,17672855.280957825,0.6456717677085224
482522,South San Gabriel,2768201.405333758,17672855.280957825,0.15663577624134362
482600,Monterey Park,30516138.538729813,30618353.12198979,0.9966616563976275
482600,Montebello,18.468949751557375,30618353.12198979,6.031986657797464e-07
482600,South San Gabriel,102196.11431023004,30618353.12198979,0.003337740403706881
482701,East Los Angeles,129.87872681035392,13232862.179523207,9.814862805065017e-06
482701,Monterey Park,13232732.3007964,13232862.179523207,0.9999901851371952
482702,Monterey Park,7731124.925100308,7731124.92510031,0.9999999999999998
482801,Montebello,2242210.111681109,34070214.32824804,0.06581144720953705
482801,Monterey Park,31828004.216567192,34070214.32824804,0.9341885527904706
500100,Rowland Heights,852391.4027838161,108209223.09401776,0.00787725277394529
500100,La Habra Heights,107155132.30778302,108209223.09401776,0.9902587713311749
500100,Hacienda Heights,201699.3834507247,108209223.09401776,0.0018639758948779982
500202,Hacienda Heights,722763.5141654933,68430807.25007911,0.010561960953115276
500202,La Habra Heights,217687.2601407477,68430807.25007911,0.003181129507141625
500202,Whittier,67490356.47577292,68430807.25007911,0.9862569095397438
500203,La Habra Heights,267431.13781213743,20130393.917196523,0.013284943102066304
500203,Whittier,19862770.866194338,20130393.917196523,0.9867055233939775
500204,Whittier,691588.402938593,57241095.32511167,0.012082026016633421
500204,La Habra Heights,56523848.562867425,57241095.32511167,0.9874697233138097
500204,Hacienda Heights,25658.35930568194,57241095.32511167,0.0004482506695574293
500300,Whittier Narrows,5970469.315794346,96418953.02785186,0.06192215460034811
500300,Hacienda Heights,1913632.170902869,96418953.02785186,0.019847054036669445
500300,North Whittier,68200160.31447849,96418953.02785186,0.7073314755323882
500300,Pico Rivera,10967367.780951345,96418953.02785186,0.11374701172894171
500300,Whittier,486011.4604526942,96418953.02785186,0.005040621632888956
500300,Industry,8881311.985271957,96418953.02785186,0.09211168246876186
500402,Pico Rivera,14379148.299311403,14379148.299311398,1.0000000000000004
500403,Pico Rivera,20010153.037848357,23688236.978766635,0.8447295193722018
500403,Whittier Narrows,441700.84641618526,23688236.978766635,0.018646421293915267
500403,Industry,10813.248535265917,23688236.978766635,0.00045648177806387874
500403,North Whittier,3032962.2512176456,23688236.978766635,0.12803663919506944
500403,Whittier,56547.32985749798,23688236.978766635,0.002387148098365664
500403,West Whittier-Los Nietos,136060.26489174075,23688236.978766635,0.0057437902623863795
500404,Whittier Narrows,212146.0823040592,12615580.85052182,0.016816196163911404
500404,Pico Rivera,12403434.768217823,12615580.85052182,0.9831838038360935
500500,Montebello,45627.9808225666,7194182.3213486355,0.006342344242119942
500500,Pico Rivera,7114242.644287975,7194182.3213486355,0.9888882886907883
500500,Whittier Narrows,34311.696238089775,7194182.3213486355,0.0047693670670911825
500600,Montebello,4837.984136469761,12735084.87961482,0.0003798941414370918
500600,Pico Rivera,12730246.895478362,12735084.87961482,0.9996201058585638
500700,Pico Rivera,34941840.28253886,34965016.900369525,0.9993371483875811
500700,Montebello,23176.617830633873,34965016.900369525,0.0006628516124180376
500800,Pico Rivera,20842977.214321908,20985928.33239476,0.9931882394808246
500800,West Whittier-Los Nietos,142951.11807284813,20985928.33239476,0.00681176051917526
500900,Whittier,14496.681722545696,17097255.705771323,0.0008478952395648045
500900,West Whittier-Los Nietos,212776.48939694717,17097255.705771323,0.012445066802453136
500900,Pico Rivera,16869982.534651827,17097255.705771323,0.9867070379579819
501001,Pico Rivera,33470.21336928536,7712127.749230481,0.004339945402567409
501001,West Whittier-Los Nietos,7313978.622823369,7712127.749230481,0.9483736344426038
501001,Whittier,364678.91303782794,7712127.749230481,0.047286420154828965
501002,Whittier,2210860.7629059837,15855902.191318573,0.13943456110094288
501002,West Whittier-Los Nietos,13645041.428412583,15855902.191318573,0.8605654388990567
501200,West Whittier-Los Nietos,2922670.899218684,15134675.103073766,0.19311091115693035
501200,Pico Rivera,197133.4116627674,15134675.103073766,0.013025282030846552
501200,North Whittier,1074679.1459057943,15134675.103073766,0.07100774470457798
501200,Whittier,10940191.646286506,15134675.103073766,0.7228560621076442
501301,Whittier,9300901.680152185,9302425.468936201,0.9998361944646474
501301,West Whittier-Los Nietos,1523.788784025182,9302425.468936201,0.00016380553535350582
501302,Whittier,12306328.473360274,12306328.473360274,1.0
501400,Whittier,11423447.246444186,11423447.246444184,1.0000000000000002
501501,Whittier,30677613.587450765,68318747.07365204,0.44903653684366174
501501,Hacienda Heights,2692906.0454372712,68318747.07365204,0.03941679496162515
501501,North Whittier,34948227.44076409,68318747.07365204,0.5115466681947143
501503,Whittier,8662975.911508787,8662975.911508784,1.0000000000000004
501504,Whittier,8025116.388992608,8025116.388992607,1.0000000000000002
501600,Hacienda Heights,4821398.703251581,110996545.89078964,0.04343737604227245
501600,North Whittier,23317285.150788326,110996545.89078964,0.21007216903605616
501600,Whittier,82857862.03674957,110996545.89078964,0.7464904549216699
501700,Whittier,14986775.956962427,14986775.95696242,1.0000000000000004
501802,Whittier,8346721.473520846,8346721.473520844,1.0000000000000002
501803,Whittier,6377300.419796011,6377300.419796012,0.9999999999999999
501804,Whittier,5729971.092811515,5729971.092811511,1.0000000000000007
501900,Whittier,15000004.10267459,15000004.102674587,1.0000000000000002
502003,Whittier,6927747.58582303,6927747.58582303,1.0
502004,West Whittier-Los Nietos,2.621620360660247,14369469.345199987,1.8244378394780316e-07
502004,South Whittier,57721.64290883373,14369469.345199987,0.004016964128749487
502004,Santa Fe Springs,79338.55677031545,14369469.345199987,0.005521328231708007
502004,Whittier,14232406.523900533,14369469.345199987,0.9904615251957625
