neighborhood,total_population,white_alone,black_alone,american_indian_and_alaska_native,asian_alone,native_hawaiian_and_pacific_islander,some_other_race,two_or_more_races,latino_alone,white_percent,black_percent,american_indian_percent,asian_percent,native_hawaiian_percent,other_percent,two_or_more_races_percent,latino_percent,nonwhite_percent,majority_nonwhite,majority_white,majority_black,majority_asian,majority_latino,non_hispanic_percent,diversity_index
Mar Vista,34986.49471097221,18364.139683896818,1323.421543924272,97.6984573956244,4889.901511449322,51.887471598023566,333.3633798775488,1836.805180330555,8089.277482500045,0.5248922430099174,0.037826640103766386,0.0027924620114911057,0.13976540238870477,0.0014830714544761465,0.00952834465503061,0.052500406099685926,0.23121143027692753,0.47510775699008256,False,True,False,False,False,0.7687885697230725,0.8089156766040286
Marina del Rey,10294.103467329642,7079.081691458712,645.4416999203728,0.0,1045.352875117877,32.00001819599027,44.05854304265043,623.9413887590797,824.227250834959,0.6876831687116385,0.06270013721630142,0.0,0.10154870489066964,0.0031085774781211993,0.0042799786482114605,0.060611532683664995,0.0800679003713928,0.3123168312883615,False,True,False,False,False,0.9199320996286072,0.5846044528819088
Mayflower Village,9850.935322262318,1574.9727937711964,331.70045513845355,169.5972043897097,1621.5384250129844,58.901796756507395,29.028816573307353,210.78118755326992,5854.414643066889,0.15988053339583758,0.03367197573501851,0.017216355487222997,0.16460755978657565,0.005979310068496145,0.0029468081581760642,0.02139707354254184,0.5943003838261312,0.8401194666041625,True,False,False,False,True,0.40569961617386885,0.9719757133965938
Maywood,24920.995811740828,169.81078967906538,56.75670241011613,6.058512051157724,165.7979790808962,0.10570734486688779,203.81313827254436,6.034386768364605,24312.618596133816,0.00681396485765885,0.002277465268196739,0.00024310874641307175,0.006652943579517201,4.241698271827755e-06,0.008178370551971424,0.00024214067583614267,0.9755877646221347,0.9931860351423412,True,False,False,False,True,0.0244122353778653,0.9999086320166993
Mid-City,48938.39358637329,10050.031655538558,9710.307304886246,67.07919923645292,3469.6144335356394,35.00197279097274,620.2966169313786,1753.1727625763833,23232.88964087766,0.20536088169303846,0.1984190038389418,0.0013706865779740444,0.07089759551285599,0.0007152252092050464,0.01267505063966991,0.03582407664203648,0.4747374798862783,0.7946391183069615,True,False,False,False,False,0.5252625201137218,0.9566034742154815
Mid-Wilshire,40532.64151268862,16003.90697589749,5079.081031155056,39.62060307953829,8899.290276181557,26.145230844160892,364.134356177641,2442.308350380292,7678.154688972885,0.3948399704195818,0.12530841419661892,0.0009774986677622572,0.21955860620126771,0.0006450413757508552,0.008983731200041572,0.06025534628962523,0.1894313916493516,0.6051600295804183,True,False,False,False,False,0.8105686083506484,0.8476936725405033
Mission Hills,18376.492054371876,3016.4130085274805,353.57470791990255,0.08861239105267939,1757.1827475109644,263.0243423014841,180.13821186855827,235.8063469220738,12570.264076930358,0.1641452024468325,0.019240598634045883,4.822051498756966e-06,0.09562122859530856,0.014313087695042921,0.009802644124655027,0.012831956514027609,0.6840404599385886,0.8358547975531675,True,False,False,False,True,0.31595954006141136,0.9791853758639071
Monrovia,39694.73844349504,11330.739606427842,2100.5682829338784,144.01769501677725,5944.619282433788,287.23028720803063,233.39809633201992,1634.665025682897,18019.500167459813,0.2854468892031372,0.052918053255950045,0.0036281305952370643,0.1497583688804469,0.007235978834245232,0.005879824517908316,0.04118089927736448,0.45395185543571076,0.7145531107968628,True,False,False,False,False,0.5460481445642893,0.9461605195298236
Montebello,62406.93992064279,4185.130698839541,419.3090618924993,114.07238307405856,8516.257822712963,1.9843879551683905,280.0319449944267,307.7123843630929,48582.44123681104,0.06706194381845015,0.006718949245479691,0.0018278797713702033,0.13646331375232162,3.179755260699781e-05,0.00448719237556781,0.004930739830448066,0.7784781836537554,0.9329380561815499,True,False,False,False,True,0.22152181634624457,0.9848226211036837
Montecito Heights,17981.688601115304,3087.7229344017537,673.0390142041681,32.88380940667559,4456.137994123538,0.2031435138394088,25.270089483066247,728.928127463691,8977.503488518572,0.17171484852708657,0.037429132999357094,0.0018287386761127644,0.24781532440991938,1.1297243453921726e-05,0.001405323495675422,0.0405372456187724,0.4992580890296225,0.8282851514729135,True,False,False,False,False,0.5007419109703775,0.9538485440738264
Monterey Park,60443.6621266943,3237.8302286241496,488.9882431875706,87.02029646226413,38727.61128694162,57.10046855437345,128.8873080460616,1101.1208791237505,16615.10341575451,0.05356773753776571,0.008089983730016487,0.0014396926559456851,0.6407224500356338,0.0009446890963470533,0.0021323543860711893,0.018217309150059792,0.27488578340816033,0.9464322624622343,True,False,False,True,False,0.7251142165918396,0.7513627542422167
Mount Washington,13797.228907885617,5867.405849468138,208.82604506262004,0.39821312799931874,1502.904166913508,0.0,68.74637219954478,478.4030959205571,5670.545165193251,0.4252597306778539,0.015135361343702022,2.886181933038202e-05,0.10892797219987731,0.0,0.004982621703134441,0.03467385364949134,0.41099159860661066,0.5747402693221462,True,False,False,False,False,0.5890084013933894,0.9004727530871891
North El Monte,2421.0023399497986,411.51714815319446,30.60329559698986,0.0,1100.1082015878874,1.8790997688975947e-05,5.465163460891186,55.19590167257762,818.1126106872606,0.16997800512730094,0.01264075424132983,0.0,0.4544019571706399,7.76166027553926e-09,0.002257397017222425,0.022798780803211512,0.33792309787863517,0.830021994872699,True,False,False,False,False,0.6620769021213648,0.8698588554869446
North Hills,60109.818479414855,10860.492376016664,2563.9398662573058,177.22551751072666,7488.902664259286,0.7538842015588834,262.3153475408144,1245.384703381235,37510.80412024727,0.1806775107753143,0.04265426067016572,0.0029483622142598737,0.12458701180114073,1.2541781369994617e-05,0.004363935113706035,0.020718490504304687,0.6240378871397387,0.8193224892246858,True,False,False,False,True,0.37596211286026127,0.9734644509578156
North Hollywood,76546.5782824292,25722.108855273924,4877.204103172009,219.49849527675536,5286.631066626577,91.77981169291176,332.86393882668756,2614.7692485010994,37401.72276305924,0.33603211838377206,0.0637155077680532,0.0028675154422564166,0.06906423755639109,0.0011990060660096058,0.004348514934247485,0.0341591917910889,0.48861390805818133,0.663967881616228,True,False,False,False,False,0.5113860919418187,0.9390900403071626
North Whittier,6504.372350709495,1635.1752693326112,34.40408159951322,3.269051198090591,733.3668848005052,0.0,176.82132800550022,122.6353185605472,3798.700417212727,0.2513963194549043,0.0052893776285363545,0.0005025928747351009,0.11274983123014318,0.0,0.02718499471916189,0.0188542893838435,0.5840225947086757,0.7486036805450957,True,False,False,False,True,0.4159774052913243,0.960957313923662
Northeast Antelope Valley,19797.155584059125,5384.2875720362545,506.9848390438229,163.41314966218724,273.4560210820899,0.0,55.18156889144607,471.2579978748755,12942.574435468448,0.2719727866548535,0.025608973819049658,0.008254375178713512,0.013812894479764533,0.0,0.002787348346945298,0.02380432865084605,0.6537592928698274,0.7280272133451464,True,False,False,False,True,0.34624070713017263,0.9590172259184958
Northridge,66552.13235739565,22861.8497770413,3941.7449344451456,117.06904401824404,12698.516676835323,110.40399106904749,218.77623066380653,2328.1988685864885,24275.57283473629,0.34351791546316646,0.05922792846482126,0.0017590577472343706,0.19080555689248613,0.0016589098975245498,0.003287291074145348,0.03498308448005372,0.36476025598056816,0.6564820845368335,True,False,False,False,False,0.6352397440194318,0.9152606099474397
Northwest Antelope Valley,4214.762489665565,2480.472038775846,191.7338785153372,24.165815451635655,176.85008828561848,23.049102099204358,53.750264011153455,113.09962645625183,1151.6416760705185,0.5885200043556115,0.04549102802007498,0.005733612632002231,0.04195968069831884,0.005468659777560388,0.012752857164062513,0.026834163664872634,0.2732399936874971,0.41147999564438853,False,True,False,False,False,0.7267600063125029,0.7888560488234698
Northwest Palmdale,3402.7919277123306,1913.0313111333671,253.96617391661897,0.0059456767204607505,165.19627602496857,12.02638647429292,50.388746237937795,9.038191282758836,999.1388969656654,0.5621946189403013,0.074634646875796,1.7472936479128128e-06,0.04854727515943906,0.0035342703079638965,0.01480805976632657,0.0026561104747991862,0.2936232711817259,0.4378053810596987,False,True,False,False,False,0.7063767288182741,0.8103993693236604
Norwalk,100632.16612933818,10813.346185464086,4344.959142961679,113.13784995968723,13344.590766437457,626.6664167169739,553.7234556094363,1256.6587513414074,69579.08356084744,0.10745417296857308,0.0431766433147955,0.00112427123763068,0.13260760728618554,0.006227297302847944,0.00550244993134461,0.012487644852305755,0.6914199131063169,0.8925458270314269,True,False,False,False,True,0.3085800868936831,0.9822079032318849
Pacific Palisades,21836.73538987459,17482.146427952845,143.65875610018654,0.11276011369403,1712.0171398950956,1.8883770774159272,70.19944574466288,1476.9125276404993,949.7999553501903,0.800584250155776,0.006578765256586808,5.1637807428996644e-06,0.07840078241223437,8.647707835904551e-05,0.0032147408708910513,0.0676343098577512,0.04349551058765864,0.19941574984422406,False,True,False,False,False,0.9565044894123413,0.4067204228726362
Pacoima,74582.43913297426,2237.2267870271753,2013.2449503119135,118.63484796560178,1824.5110587616944,38.76646698264257,235.0231040725166,409.37068909396027,67705.66122875876,0.029996696448052425,0.026993552017284737,0.0015906539038510895,0.024463011400160075,0.0005197800907734486,0.0031511855445420607,0.00548883482295459,0.9077962857723816,0.9700033035519475,True,False,False,False,True,0.09220371422761842,0.9981435674325789
Palmdale,170388.06898066503,29198.984759019342,19705.341729756965,746.2857048885577,7603.2853446202835,167.60440644626712,959.7070712516602,3234.6904710814088,108772.16949360055,0.17136754312493985,0.11564977435123729,0.004379917616023005,0.04462334358330614,0.0009836628083700286,0.005632478124748065,0.018984254533974846,0.6383790258574008,0.8286324568750602,True,False,False,False,True,0.3616209741425992,0.9759095181499313
Palms,39894.14133178534,16677.54640670279,3028.6731736018305,28.895439132788017,9344.164283773971,103.85953836547876,136.19613678400063,2303.1557588054256,8271.650594619054,0.41804500234762765,0.07591774311955825,0.0007243028216217254,0.23422397304059991,0.0026033782128988825,0.003413938293628279,0.05773167893628543,0.20733998322777994,0.5819549976523724,True,False,False,False,False,0.7926600167722201,0.8419805320247675
Palos Verdes Estates,10892.155677025876,6866.590043460154,281.52151911384084,3.5523685148829944,2729.373221707812,0.0002822241098045,0.026276345613521764,604.1515063980041,406.9404592614594,0.6304160762174389,0.025846262894280523,0.0003261400791742058,0.2505815471830524,2.5910767177132547e-08,2.412410030912868e-06,0.05546666099092782,0.037360874314328135,0.3695839237825611,False,True,False,False,False,0.9626391256856719,0.5722677225475407
Panorama City,66136.92168939175,6637.262860423285,1961.8710767223097,84.57414471571516,9696.542676688989,57.84239078805028,78.2775939106752,531.8727188655095,47088.67822727722,0.10035639232794669,0.02966377972558391,0.001278773528542994,0.14661315387837742,0.0008745854707254709,0.0011835687526900846,0.008041993870888324,0.7119877524452451,0.8996436076720533,True,False,False,False,True,0.28801224755475485,0.9808589655184641
Paramount,53453.082685557754,2446.296393668315,4668.851092379254,30.957304336176044,1915.155930874837,124.5532695265952,73.22239708077856,758.7046067548333,43435.34169093697,0.045765300535777494,0.08734484257613657,0.000579149092640456,0.03582872744947008,0.0023301419351113998,0.0013698442335218618,0.01419384193832144,0.8125881522390208,0.9542346994642225,True,False,False,False,True,0.1874118477609792,0.9923412770949774
Pasadena,140966.99756364198,49170.97591020426,10826.586036181578,147.48872082017996,24634.850467806486,65.7932023485431,578.4475725430975,6698.240149401793,48844.615504336056,0.34881196847514023,0.07680227445642891,0.001046264185016735,0.17475615494105035,0.0004667276985795177,0.004103425500581776,0.047516370960357275,0.34649681378284525,0.6511880315248597,True,False,False,False,False,0.6535031862171548,0.9134941615767177
Pico Rivera,62205.24597934246,2954.005183786914,531.4577314839901,205.567932004699,2144.035750601965,5.891155242755704,74.33173567470591,159.89199365910397,56130.06449688833,0.04748803959022846,0.008543615946161199,0.003304671957618581,0.0344671211703587,9.47051193192304e-05,0.0011949431997968548,0.002570394042203482,0.9023365089743136,0.9525119604097716,True,False,False,False,True,0.09766349102568639,0.9970946200025418
Pico-Robertson,15900.31569287742,11138.800777474336,551.6934167963094,23.001396367820284,1077.6909255602166,29.56527519678545,314.4961451641419,881.3793833922024,1883.6883729256067,0.7005395988750076,0.03469701026398121,0.0014465999802836498,0.06777795776991839,0.001859414351755876,0.019779239056556666,0.05543156503408408,0.11846861466841245,0.2994604011249924,False,True,False,False,False,0.8815313853315876,0.6071560777067124
Pico-Union,38542.889096334504,1637.8870288151377,948.0685158320671,115.92529911714298,4434.335051472327,30.999964069345605,41.84841243547724,302.4726680465774,31031.352156546433,0.04249518049156579,0.024597754295544755,0.0030076961492792632,0.11504936852006872,0.0008042978820779098,0.0010857622097523846,0.007847690589321782,0.8051122498623895,0.9575048195084342,True,False,False,False,True,0.1948877501376105,0.9892564116376882
Playa Vista,14954.39695310177,7837.833208885339,688.0444219949843,0.2734448164084262,2895.8780571781813,0.5094022450918249,1.6933568840185043,1050.8531756501832,2479.3118854475642,0.5241156319084905,0.04600950637814074,1.8285245287120027e-05,0.19364726416316855,3.4063710271256844e-05,0.00011323471547057444,0.07027051501613511,0.1657914988630362,0.47588436809150947,False,True,False,False,False,0.8342085011369638,0.7726286742471951
Playa del Rey,10256.02874880734,6873.825678747648,403.2523829782098,40.317778105180345,880.689369356942,12.9490669201224,30.965985451540387,291.5711607043395,1722.4573265433567,0.6702229339545286,0.03931856987287633,0.003931129591448234,0.08587040763310616,0.0012625809889259747,0.0030192958902481018,0.028429245651075803,0.16794583641779073,0.3297770660454714,False,True,False,False,False,0.8320541635822093,0.669904234995945
Pomona,150281.15470805066,15474.436941359016,7159.728311322032,571.4534169560955,15837.938113105905,138.57281670095963,478.2409114714627,2711.223079661534,107909.56111747366,0.10296990977625248,0.04764222317316597,0.0038025620582051753,0.10538871719394273,0.0009220904442088121,0.0031823079374159414,0.018041005107583805,0.7180511843092251,0.8970300902237476,True,False,False,False,True,0.2819488156907749,0.9857209454448551
Porter Ranch,24124.06189632936,11164.055281438828,1240.7834101952774,16.62228225745921,6990.700243527554,0.5299186042840005,284.21250263978,948.644330967708,3478.5139266984697,0.46277676327540496,0.051433436687711,0.0006890333115912128,0.289781226460509,2.1966392167341904e-05,0.011781287241806689,0.03932357390908745,0.14419271272172243,0.537223236724595,True,False,False,False,False,0.8558072872782776,0.7734521819356994
Quartz Hill,10259.777200402772,5069.2402112649925,882.5363850116352,88.68441320344586,271.5182464111745,41.867701370783024,65.53098909084503,509.164810684806,3331.23444336509,0.49408872261533976,0.08601905945647524,0.008643892695834012,0.02646434138945195,0.004080761263425819,0.0063871746735662495,0.049627277546028734,0.32468877035987825,0.5059112773846602,True,False,False,False,False,0.6753112296401218,0.8583333701637912
Ramona,5918.8431894114165,1416.0776433803549,252.58792098564015,13.165418466103326,1458.7996533761616,3.568304787142207,15.995171696816454,175.46754228469828,2583.1815344345005,0.23924905561168835,0.042675217589394875,0.0022243229031064303,0.24646702179674201,0.000602871992541679,0.002702415182316572,0.029645580507792972,0.43643351441641726,0.7607509443883116,True,False,False,False,False,0.5635664855835827,0.9391254526495538
Rancho Dominguez,3262.9631353118552,415.17499600243553,694.7559118000551,0.0,159.40554583088587,29.43168270013224,41.84976344111243,60.09024565739371,1862.2549898798404,0.1272386413163554,0.2129217778409422,0.0,0.04885300238479427,0.00901992498218014,0.01282569299916797,0.018415851839420377,0.5707251086371397,0.8727613586836446,True,False,False,False,True,0.42927489136286034,0.9673631403723308
Rancho Palos Verdes,38543.77734480838,18442.061971858722,699.8118807972215,25.403710582922884,12475.330276493654,25.66878095124454,177.04039836138674,2477.270638144095,4221.189687619138,0.47847054031259234,0.018156286928932303,0.0006590872076616697,0.3236665198870034,0.0006659643324943078,0.004593229064645192,0.06427161032979993,0.1095167619368709,0.5215294596874076,True,False,False,False,False,0.8904832380631291,0.7311254535974385
Rancho Park,5281.932712569934,2584.2784975847985,101.94228355396947,6.554981014411572,1277.0170793135212,19.27211761016304,29.656504835795243,424.42544392022626,838.7858047370481,0.48926759165915484,0.019300185954919006,0.001241019409204521,0.24177079656362874,0.003648686694606936,0.0056147070494137015,0.08035419362881685,0.1588028190402553,0.5107324083408451,True,False,False,False,False,0.8411971809597447,0.7814527517610272
Redondo Beach,65697.90372236598,35906.9809784201,1921.9834736195266,152.84430818013263,11160.971956045896,178.19017464898195,441.72241105238396,5339.88794355769,10595.322476841275,0.5465468294111802,0.029254867579058125,0.002326471615076796,0.1698832279826044,0.002712265758158726,0.00672353889583855,0.08127942660276687,0.16127337215531637,0.45345317058881984,False,True,False,False,False,0.8387266278446837,0.760410670234797
Reseda,69976.11019906292,17640.39804895145,2845.6727884043366,82.22346439936058,9009.826715742578,191.97775958759138,692.5243069770441,1666.1134694949608,37847.373645505606,0.25209172099977173,0.0406663471334599,0.0011750219348497263,0.1287557523576558,0.002743475723950175,0.009896581919272186,0.02380974685153723,0.5408613530795033,0.7479082790002283,True,False,False,False,True,0.45913864692049666,0.9588314061464437
Ridge Route,6416.163372682028,3195.8471354920375,89.45031640983788,3.5554839825901463,579.0689171248584,0.0163522231044099,213.38518846609483,324.2167013138103,2010.6232776696945,0.4980931671875645,0.013941402550734403,0.0005541448644727876,0.09025158548648382,2.54859830627637e-06,0.033257443127869955,0.050531241566295106,0.31336846661827306,0.5019068328124354,True,False,False,False,False,0.686631533381727,0.8539175184290124
Rolling Hills,2612.0679721042848,1624.0720003746355,169.2220531871372,0.2527707639230704,411.9441104804343,0.4748608514603261,15.078773812713541,175.21025915797503,215.81314347600565,0.6217571739016735,0.06478470506677195,9.677036226566417e-05,0.15770803626850938,0.00018179498256998942,0.005772734084161702,0.06707722043573983,0.0826215648983079,0.3782428260983265,False,True,False,False,False,0.9173784351016921,0.6473578138839182
Rolling Hills Estates,10036.483563537897,5418.016834748723,281.44624152387917,9.762328774429307,2659.1970447897434,5.610019763484374,71.96647200901616,661.7371863589636,928.7474355696565,0.5398321832989534,0.028042315791395402,0.0009726841789384698,0.2649530612943451,0.0005589626812985903,0.0071704867101528656,0.06593317093279819,0.09253713511211786,0.46016781670104656,False,True,False,False,False,0.9074628648878822,0.6984589228352724
Rosemead,51050.02061724941,1938.1781253655035,236.31681474162374,48.81872779846161,32181.719011644305,15.745297989824401,152.19738015378465,651.75452607429,15825.290733481614,0.037966255486890206,0.004629122807088037,0.0009562920290372251,0.6303958083176631,0.00030842882724525653,0.002981338270064446,0.012766978704295903,0.30999577555771585,0.9620337445131097,True,False,False,True,False,0.6900042244422842,0.7717694537987876
Rowland Heights,45771.30134210802,3259.7878475100297,452.9546875555295,112.26957708728852,27446.823822620583,112.70061596270207,99.44352405099102,683.7846494847886,13603.536617836102,0.07121903358494064,0.009896041280758317,0.0024528377781560776,0.5996513758146188,0.0024622550082276425,0.0021726173636122162,0.014939156839216417,0.29720668233046976,0.9287809664150594,True,False,False,True,False,0.7027933176695302,0.7876161048108878
San Dimas,35213.51454786999,13433.81623099439,1059.6124216254277,11.705259329198338,5425.141859319448,79.07944673229484,105.91495627829718,1616.3924791280497,13481.85189446289,0.38149603649281233,0.030091072567748622,0.0003324081529347479,0.154064197481464,0.002245712981156498,0.0030077928215405526,0.04590261721620237,0.38286016228614095,0.6185039635071876,True,False,False,False,False,0.617139837713859,0.91023669896398
San Fernando,24045.018437432154,974.395325562738,153.7756002707378,43.00812541320554,593.9448251422348,1.2327582816208923e-06,11.88224822705181,58.08220321229584,22209.930108371133,0.04052379199035444,0.006395320538883313,0.001788650132463717,0.024701367008211954,5.126876008969044e-11,0.0004941667338692528,0.0024155607683742173,0.9236811427765743,0.9594762080096455,True,False,False,False,True,0.07631885722342568,0.9980273364125793
San Gabriel,40363.4357621455,4181.1951355978845,449.2903641852323,23.372872415017937,23584.269623614055,279.8569205912977,246.47352224794946,707.4354918816356,10891.541831612423,0.10358868259473547,0.011131122901252014,0.0005790605277694915,0.584297872029327,0.006933426634948631,0.006106356349354743,0.017526642083950095,0.2698368368786624,0.8964113174052646,True,False,False,True,False,0.7301631631213377,0.7865195594211816
San Marino,12681.688448616696,2714.4253229380693,68.45213764507832,0.0875139915461914,8616.250386460451,18.008742269773272,0.6180207574858904,420.4505347095175,843.3957898447741,0.2140428960967067,0.0053977148171105716,6.9008154474680635e-06,0.6794245436143246,0.0014200587203147736,4.873331812163414e-05,0.03315414476653381,0.06650500785144037,0.7859571039032933,True,False,False,True,False,0.9334949921485596,0.5555455330942192
San Pasqual,1960.897772718001,857.9653662558627,72.21787887445713,0.13555922087519,601.6402491252679,0.053838989150397094,0.4909649363325537,65.94212701030656,362.4517883057485,0.43753701911070897,0.03682898715028673,6.913120243249159e-05,0.3068187732659486,2.745629573324001e-05,0.00025037762965686227,0.033628538890583856,0.18483971645464922,0.562462980889291,True,False,False,False,False,0.8151602835453508,0.7995338351255232
San Pedro,76562.10718752407,23137.67297979027,3706.3711369672938,171.54326926177677,5207.701530351485,286.7166212208755,505.2375922481582,3018.535032572996,40528.32902511123,0.30220789147193944,0.048409993835321886,0.0022405766450708403,0.06801930774444633,0.0037448893682957103,0.006599055470229894,0.03942596597008071,0.5293523194946153,0.6977921085280605,True,False,False,False,True,0.47064768050538475,0.9506711812709094
Santa Clarita,184930.2836391619,77658.64392543213,6880.39099362232,283.0749930381968,19200.922582956104,786.872396928102,907.1670537820941,7887.482310230524,71325.72938317245,0.41993470402587263,0.03720532331550098,0.0015307119389409254,0.1038278977629276,0.004254967771873732,0.004905454292992752,0.04265111238146733,0.38568982851042416,0.5800652959741274,True,False,False,False,False,0.6143101714895758,0.9008079887854297
Santa Fe Springs,23173.196784205793,2257.5555871913257,493.39375020496846,33.99693382131754,1520.5301964883643,285.62926488502796,215.71391954927722,336.6710103031193,18029.706121762396,0.09742098201703499,0.021291570377603316,0.0014670800122186382,0.065615901450624,0.012325846431326426,0.009308768296323355,0.014528466375972129,0.7780413850388973,0.902579017982965,True,False,False,False,True,0.2219586149611027,0.9905711333415058
Santa Monica,88533.6596918945,55004.349759761004,4512.864725135695,258.59987335744097,7585.572165765212,73.13309764984129,549.3229680932579,5262.969602568439,15286.847499563606,0.6212817808637002,0.05097343474607162,0.0029209215371576525,0.08568009265813387,0.0008260485097346182,0.00620467932766988,0.05944597366565519,0.17266706869187695,0.37871821913629977,False,True,False,False,False,0.827332931308123,0.7171828150018186
Sawtelle,40399.23851106386,20434.771641892527,1104.5482170984446,20.2357689172444,9191.67568757883,18.773719013558615,379.61505977865335,2509.3901933109723,6740.228223473624,0.5058207133358763,0.027340817743283695,0.0005008948104727908,0.22752101342359635,0.0004647047742847229,0.009396589484593647,0.062114789431581566,0.16684047699631083,0.4941792866641237,False,True,False,False,False,0.8331595230036892,0.7773609389760778
Sepulveda Basin,730.0426788985408,431.50107768871635,24.029909047883493,0.08033152893361378,63.70171611922852,0.0,6.6047584919569,37.75055613391913,166.37432988790292,0.5910628106561495,0.03291575923223949,0.00011003675710413915,0.08725752337567322,0.0,0.009047085441527741,0.05171006740438198,0.22789671713292414,0.4089371893438505,False,True,False,False,False,0.7721032828670759,0.7679531426606517
Shadow Hills,13491.115693630494,9049.78386027647,237.07047473199603,33.07820939797676,1214.0933122815075,0.0,41.26941430790377,693.2263536860733,2222.594068948568,0.6707958085741647,0.01757234020637175,0.0024518512885923762,0.08999206143156213,0.0,0.003059006774909516,0.051383915862004165,0.16474501586239543,0.32920419142583535,False,True,False,False,False,0.8352549841376046,0.6677696504613195
Sherman Oaks,69746.66082826437,44841.75373783275,3502.834316265477,69.20307586489004,5020.2143081895165,56.060493541921026,554.7547638932705,4333.1605182638605,11368.679614412695,0.6429233056510847,0.05022225113959831,0.0009922062940803317,0.07197784451001428,0.0008037731538138795,0.007953854095742743,0.062127139375651314,0.1629996257800146,0.3570766943489153,False,True,False,False,False,0.8370003742199854,0.6938346300516489
Sierra Madre,11166.791661600211,6439.917431213804,578.9105520700883,40.0048995735315,2007.4530286342408,0.0,29.036069388201632,386.2105157433448,1685.2591649770009,0.5767025683266807,0.051842155707159485,0.003582488219163101,0.17976990074395022,0.0,0.0026002159141241413,0.03458562919835118,0.15091704189057126,0.42329743167331935,False,True,False,False,False,0.8490829581094288,0.7266067155851685
Signal Hill,12019.162227112245,2739.8692082310763,1149.4580563822944,14.835111093720645,2664.7714805725277,83.3372863648776,38.616933262407116,534.7910899309642,4793.483061274377,0.22795841810426784,0.09563545567172747,0.0012342882817786018,0.22171025153163046,0.006933701766408426,0.003212947169919789,0.044494872423354793,0.3988200650509126,0.7720415818957321,True,False,False,False,False,0.6011799349490874,0.9425831940759315
Silver Lake,30139.011369134394,15236.218720497707,701.2879794377293,62.77228028922709,4013.3166143479916,104.88604236885689,181.6418382964427,1524.307259129447,8314.580634766991,0.5055314699572807,0.023268446693507805,0.0020827584395655624,0.13316019444679136,0.003480075742506655,0.00602680147904465,0.05057588785710809,0.2758743653841951,0.4944685300427193,False,True,False,False,False,0.7241256346158049,0.8355618241541831
South Diamond Bar,3891.2025026267725,556.381859494188,54.93519905205562,0.085815410683485,2501.258756759459,0.0176142546529432,0.019816036484561098,84.60949398817046,693.8939476310788,0.1429845553189792,0.0141177949528382,2.2053699499204925e-05,0.6427984035965679,4.5266867095846655e-06,5.092522548282748e-06,0.021743791008320554,0.17832378221453724,0.8570154446810208,True,False,False,True,False,0.8216762177854627,0.6933007664104296
South El Monte,20643.84782036006,426.4741480958371,109.91026435988242,167.99900946129293,3632.329083745739,1.6492006377807913,23.63052900350839,33.102976848589975,16248.752608207427,0.02065865587689644,0.0053241171566612245,0.00813796976819425,0.1759521342800901,7.988823847820957e-05,0.001144676574306206,0.0016035274594468798,0.7870990306459266,0.9793413441231036,True,False,False,False,True,0.21290096935407343,0.979070127348787
South Gate,92739.71434613137,2361.6455180750054,779.6660680344701,121.05424744580779,562.4404762779834,167.28595815130615,207.54585292992536,222.92908415321466,88317.14714106366,0.02546530938472231,0.008407035470527022,0.0013053118429284612,0.006064720818297901,0.0018038222279502252,0.0022379393164324874,0.0024038146518456914,0.9523120462872959,0.9745346906152776,True,False,False,False,True,0.04768795371270407,0.9993082119406709
South Park,35117.02082278483,361.19621232916046,3172.522696244103,72.06287305133627,100.99640145754417,15.000000000000007,42.38274119971746,284.39199885284063,31068.467899650124,0.010285502695456646,0.09034145328711052,0.0020520782048965847,0.0028759957163568698,0.00042714329543204363,0.0012069002496993835,0.008098409038967217,0.8847125175120807,0.9897144973045433,True,False,False,False,True,0.11528748248791931,0.9934090308557718
South Pasadena,26576.773608260708,10395.821184723065,920.251590956872,34.35267257842323,8797.687106471305,0.005490599543220599,148.03825680065827,1432.5374579013467,4848.079848229494,0.3911618971496145,0.03462615908617423,0.0012925825039855697,0.33102916238624125,2.0659390880742528e-07,0.005570211756427966,0.05390185727646336,0.18241792324718425,0.6088381028503855,True,False,False,False,False,0.8175820767528157,0.814895136252548
South San Gabriel,7533.66009456247,503.4473993198935,33.39482992187391,6.313051298147401,4779.05807462816,0.0,1.414351264615892,86.27288601497973,2123.759502114799,0.06682640217379386,0.004432749752803039,0.0008379793113713663,0.6343607243546223,0.0,0.0001877375999000434,0.011451656290844402,0.281902750516665,0.9331735978262061,True,False,False,True,False,0.718097249483335,0.7578406647737843
South San Jose Hills,18568.583299190996,474.47341671579346,251.31364958070313,0.255890820103058,1932.3925945956205,3.3687336551054172,18.3982848136199,73.0591526102905,15815.32157639976,0.02555248341086234,0.01353434699520951,1.3780847788975199e-05,0.10406785285982544,0.00018142114564293055,0.0009908286764355083,0.00393455717289286,0.8517247288913424,0.9744475165891376,True,False,False,False,True,0.14827527110865757,0.9912803980060342
South Whittier,54089.46852073476,6807.287654170969,419.34742901993053,160.2820570332713,3543.275914840836,219.98607865427334,314.119870554012,571.9506254185319,42053.21889104294,0.12585236720455945,0.007752848021776681,0.0029632766121898287,0.06550768590899632,0.004067077837341727,0.005807412776363234,0.010574158723694601,0.7774751729150783,0.8741476327954405,True,False,False,False,True,0.22252482708492172,0.9867793647477751
